id,name,original_name,director,mother_company,length_minutes,year,country,picture_format,age_limit,number_of_disks,weight,rating,num_of_rates,price,picture
92751,'just name','just orig name','just dir name','just mc name','118','1990','США','PAL | 1080p Full High Definition 1.85:1','6+',1,0.0,'4.8',4,293.0,'./img/92751jpg'
18533,'just name','just orig name','just dir name','just mc name','88','2003','США','PAL | (2.40:1) 1920 X 1080','',1,0.0,'4.5',4,199.0,'./img/18533jpg'
92750,'just name','just orig name','just dir name','just mc name','108','1989','США','PAL | 1080p Full High Definition 1.85:1','6+',1,0.0,'4.0',4,281.0,'./img/92750jpg'
80763,'just name','just orig name','just dir name','just mc name','112','2014','Япония','NTSC | WideScreen 16:9| 1080p Full High Definition','12+',2,85.0,'4.6',54,599.0,'./img/80763jpg'
53722,'just name','just orig name','just dir name','just mc name','89','2014','США','PAL | 1080р High Definition 16:9','16+',1,0.0,'5.0',1,697.0,'./img/53722jpg'
154486,'just name','just orig name','just dir name','just mc name','342','1985','США','PAL | 1080p','6+',4,210.0,'4.5',93,3690.0,'./img/154486jpg'
14519,'just name','just orig name','just dir name','just mc name','106','2008','США','PAL | 1080p HD широкоэкранный формат 16:9 (1.85:1)','',1,0.0,'4.5',6,288.0,'./img/14519jpg'
25299,'just name','just orig name','just dir name','just mc name','77','2009','Россия','PAL | 1080p Full High Definition 16:9 (1.78:1)','',1,0.0,'3.0',2,281.0,'./img/25299jpg'
137268,'just name','just orig name','just dir name','just mc name','110','1991','США','PAL | 1080p Full High Definition 16:9 (2.35:1)','18+',1,0.0,'5.0',2,534.0,'./img/137268jpg'
43131,'just name','just orig name','just dir name','just mc name','95','2012','Франция','PAL | 1080p High Definition 16:9','',1,0.0,'3.8',6,599.0,'./img/43131jpg'
24158,'just name','just orig name','just dir name','just mc name','85','2010','Россия','PAL | 16:9','',1,0.0,'4.0',5,509.0,'./img/24158jpg'
5327,'just name','just orig name','just dir name','just mc name','129','2006','США','PAL | WideScreen 2.35:1','18+',1,0.0,'4.3',3,399.0,'./img/5327jpg'
14431,'just name','just orig name','just dir name','just mc name','119','2000','США','PAL | (2.40:1) 1920 X 1080','',1,0.0,'4.5',4,425.0,'./img/14431jpg'
38958,'just name','just orig name','just dir name','just mc name','91','2011','США','PAL | 1080p Full High Definition 16:9 (1.85:1)','',1,0.0,'4.3',3,1033.0,'./img/38958jpg'
22965,'just name','just orig name','just dir name','just mc name','111','2009','Франция| Италия| Люксембург| Бельгия','PAL | (1.78:1) 1920 X 1080','',1,0.0,'4.0',2,513.0,'./img/22965jpg'
18534,'just name','just orig name','just dir name','just mc name','229','2008','США','PAL | (2.40:1) 1920 X 1080','',1,0.0,'4.3',4,199.0,'./img/18534jpg'
40987,'just name','just orig name','just dir name','just mc name','105','2012','Франция','PAL | 1080p Full High Definition 16:9 (2.40:1)','12+',1,0.0,'4.0',5,192.0,'./img/40987jpg'
36309,'just name','just orig name','just dir name','just mc name','209','2002','США| Германия| Франция','PAL | 1080p High Definition 16:9','18+',1,0.0,'5.0',2,260.0,'./img/36309jpg'
20536,'just name','just orig name','just dir name','just mc name','87','2009','США| Канада','PAL | 1080i High Defenition 16:9 (1.78:1)','',1,0.0,'4.7',3,463.0,'./img/20536jpg'
38705,'just name','just orig name','just dir name','just mc name','99','1996','США','PAL | 1080p High Definnition 16:9 (1.85:1)','18+',1,0.0,'4.0',1,365.0,'./img/38705jpg'
39725,'just name','just orig name','just dir name','just mc name','99','2010','США| Мексика| Австралия','PAL | 1080p Full High Definition 16:9 (1.85:1)','16+',1,0.0,'4.3',3,209.0,'./img/39725jpg'
54332,'just name','just orig name','just dir name','just mc name','126','2014','США| Франция','PAL | 1080р High Definition 16:9','12+',1,0.0,'4.9',7,899.0,'./img/54332jpg'
47257,'just name','just orig name','just dir name','just mc name','84','2012','США','PAL | 1080p Full High Definition','',1,0.0,'4.3',4,312.0,'./img/47257jpg'
38507,'just name','just orig name','just dir name','just mc name','98','2011','США','PAL | 1080p Full High Definition','',1,0.0,'4.7',3,288.0,'./img/38507jpg'
21714,'just name','just orig name','just dir name','just mc name','109','2008','США','PAL | 1080p Full High Definition 16:9 (2.40:1)','16+',1,0.0,'4.5',2,499.0,'./img/21714jpg'
26339,'just name','just orig name','just dir name','just mc name','152','2007','США','PAL | 1080p High Definition 16:9','',1,0.0,'5.0',1,572.0,'./img/26339jpg'
24721,'just name','just orig name','just dir name','just mc name','106','2000','США','PAL | 1080p High Definition 16:9','',1,0.0,'5.0',2,186.0,'./img/24721jpg'
41144,'just name','just orig name','just dir name','just mc name','99','2009','Германия| США','PAL | 1080p High Definition 16:9 (2.40:1)','18+',1,70.0,'4.7',7,899.0,'./img/41144jpg'
13615,'just name','just orig name','just dir name','just mc name','98','2002','США','PAL | (2.40:1) 1920 X 1080','',1,0.0,'2.3',3,911.0,'./img/13615jpg'
47260,'just name','just orig name','just dir name','just mc name','86','2012','США','PAL | 16:9','18+',2,0.0,'5.0',1,399.0,'./img/47260jpg'
46623,'just name','just orig name','just dir name','just mc name','114','2012','США','PAL | 1080p Full High Definition','16+',1,0.0,'3.8',6,709.0,'./img/46623jpg'
36703,'just name','just orig name','just dir name','just mc name','105','1993','США','PAL | Широкоэкранный формат 1.85','',1,0.0,'4.3',3,463.0,'./img/36703jpg'
23910,'just name','just orig name','just dir name','just mc name','95','2009','Германия| США','PAL | 1080p High Definition 16:9','',1,0.0,'4.7',3,288.0,'./img/23910jpg'
39093,'just name','just orig name','just dir name','just mc name','98','2011','США| Канада','PAL | WideScreen 16:9','',2,0.0,'3.8',6,203.0,'./img/39093jpg'
27039,'just name','just orig name','just dir name','just mc name','80','2009','Россия','PAL | 1080p High Definition 16:9','',1,0.0,'3.7',3,475.0,'./img/27039jpg'
30710,'just name','just orig name','just dir name','just mc name','115','1990','Франция| Италия','PAL | 1080p High Definition 16:9','',1,0.0,'5.0',1,670.0,'./img/30710jpg'
38345,'just name','just orig name','just dir name','just mc name','123','2002','США','PAL | 1080p Full High Definition 16:9 (1.78:1)','12+',1,0.0,'4.8',4,372.0,'./img/38345jpg'
20517,'just name','just orig name','just dir name','just mc name','114','2008','Россия','PAL | WideScreen 16:9 (1.78:1)','',1,0.0,'4.7',3,300.0,'./img/20517jpg'
44038,'just name','just orig name','just dir name','just mc name','131','2012','США','PAL | (2.40:1) 1920 X 1080','12+',2,0.0,'5.0',3,1211.0,'./img/44038jpg'
181185,'just name','just orig name','just dir name','just mc name','131','2012','США','PAL | (2.40:1) 1920 X 1080','12+',1,70.0,'4.5',60,699.0,'./img/181185jpg'
51963,'just name','just orig name','just dir name','just mc name','141','2014','США','PAL | 1080p High Definition','12+',1,0.0,'3.0',2,799.0,'./img/51963jpg'
38801,'just name','just orig name','just dir name','just mc name','98','2011','США','PAL | 1080p High Definition 16:9','',1,0.0,'4.4',7,143.0,'./img/38801jpg'
59914,'just name','just orig name','just dir name','just mc name','114','2015','США','PAL | 1080p Full High Definition','16+',1,0.0,'4.0',1,690.0,'./img/59914jpg'
49552,'just name','just orig name','just dir name','just mc name','76','1976','СССР','PAL | 1080p Full High Definition','0+',1,0.0,'5.0',2,499.0,'./img/49552jpg'
42444,'just name','just orig name','just dir name','just mc name','94','2012','Россия','PAL | 1080p Full High Definition 16:9','',1,0.0,'5.0',4,143.0,'./img/42444jpg'
38553,'just name','just orig name','just dir name','just mc name','77','1976','СССР','PAL | 1080p Full High Definition','',1,0.0,'4.3',3,604.0,'./img/38553jpg'
24445,'just name','just orig name','just dir name','just mc name','97','2010','Россия','PAL | 1080p High Definition 16:9','',1,0.0,'5.0',6,599.0,'./img/24445jpg'
49551,'just name','just orig name','just dir name','just mc name','77','1969','СССР','PAL | 1080p Full High Definition','0+',1,0.0,'5.0',2,219.0,'./img/49551jpg'
39580,'just name','just orig name','just dir name','just mc name','95','2011','Россия','PAL | 1080p High Definition 16:9','16+',1,0.0,'4.3',3,148.0,'./img/39580jpg'
39313,'just name','just orig name','just dir name','just mc name','105','2011','США','PAL | 1080p Full High Definition 16:9 (1.78:1)','18+',1,70.0,'4.8',9,299.0,'./img/39313jpg'
38552,'just name','just orig name','just dir name','just mc name','76','1969','СССР','PAL | 1080p Full High Definition','',1,0.0,'5.0',2,556.0,'./img/38552jpg'
39705,'just name','just orig name','just dir name','just mc name','93','2012','США','PAL | 1080p Full High Definition 4:3','16+',1,0.0,'3.5',2,1290.0,'./img/39705jpg'
13720,'just name','just orig name','just dir name','just mc name','64','2007','Россия','PAL | (2.40:1) 1920 X 1080','',1,0.0,'0.0',0,399.0,'./img/13720jpg'
7844,'just name','just orig name','just dir name','just mc name','100','2002','Великобритания| Германия| Франция','PAL | 1080p Full High Definition 16:9 (1.85:1)','18+',1,70.0,'4.7',16,1490.0,'./img/7844jpg'
47229,'just name','just orig name','just dir name','just mc name','85','2013','Россия','PAL | 1080p Full High Definition','12+',1,0.0,'3.3',3,545.0,'./img/47229jpg'
13721,'just name','just orig name','just dir name','just mc name','64','2007','Россия','PAL | (2.40:1) 1920 X 1080','',1,0.0,'0.0',0,425.0,'./img/13721jpg'
17205,'just name','just orig name','just dir name','just mc name','94','2007','США| Великобритания| Франция| Германия| Австралия','PAL | (2.40:1) 1920 X 1080','16+',1,75.0,'5.0',2,1490.0,'./img/17205jpg'
33044,'just name','just orig name','just dir name','just mc name','97','2010','Германия| США| Великобритания','PAL | Anamorphic WideScreen 2.40:1','18+',1,0.0,'4.6',5,1494.0,'./img/33044jpg'
23984,'just name','just orig name','just dir name','just mc name','90','2009','Россия','PAL | 1080p High Definition 16:9','',1,0.0,'0.0',0,212.0,'./img/23984jpg'
19534,'just name','just orig name','just dir name','just mc name','94','2004','Германия| Канада| Франция| Великобритания','PAL | 1080i High Defenition 16:9','',1,0.0,'4.8',5,688.0,'./img/19534jpg'
19352,'just name','just orig name','just dir name','just mc name','104','2008','Россия','PAL | (2.40:1) 1920 X 1080','',1,0.0,'4.6',10,503.0,'./img/19352jpg'
19362,'just name','just orig name','just dir name','just mc name','124','2009','США| Германия| Нидерланды','PAL | 1080i High Defenition 16:9','',1,0.0,'4.0',3,539.0,'./img/19362jpg'
18535,'just name','just orig name','just dir name','just mc name','96','2008','Япония','PAL | (2.40:1) 1920 X 1080','',1,0.0,'5.0',1,158.0,'./img/18535jpg'
57323,'just name','just orig name','just dir name','just mc name','112','2014','США','PAL | 1080p High Definition 16:9','18+',1,0.0,'0.0',0,171.0,'./img/57323jpg'
33995,'just name','just orig name','just dir name','just mc name','90','2009','США','PAL | (2.35:1) 1920 X 1080','',1,0.0,'0.0',0,715.0,'./img/33995jpg'
92232,'just name','just orig name','just dir name','just mc name','106','2016','Германия| Австралия| Канада| Франция','PAL | 1080p High Definition 16:9 2.40:1','18+',1,0.0,'4.7',6,235.0,'./img/92232jpg'
35646,'just name','just orig name','just dir name','just mc name','100','2011','США','PAL | 16:9','16+',1,0.0,'4.6',13,1299.0,'./img/35646jpg'
23116,'just name','just orig name','just dir name','just mc name','288','2002','Германия| Франция| Великобритания| Канада| Австралия','PAL | 1080i High Defenition 16:9 (1.78:1)','',3,0.0,'4.7',6,1148.0,'./img/23116jpg'
45254,'just name','just orig name','just dir name','just mc name','172','2012','Германия| США| Гонконг| Сингапур','PAL | 1080p 2|35:1','',1,0.0,'4.6',9,195.0,'./img/45254jpg'
23286,'just name','just orig name','just dir name','just mc name','90','2009','США','PAL | (2.35:1) 1920 X 1080','',1,0.0,'3.5',2,1134.0,'./img/23286jpg'
46932,'just name','just orig name','just dir name','just mc name','932','2012','Россия','PAL | 1280х720р','16+',1,0.0,'5.0',2,260.0,'./img/46932jpg'
47038,'just name','just orig name','just dir name','just mc name','97','2012','США','PAL | 1080p Full HD 16:9 (2.35:10)','',1,0.0,'4.5',2,159.0,'./img/47038jpg'
20293,'just name','just orig name','just dir name','just mc name','104','2009','США','PAL | (2.40:1) 1920 X 1080','',1,0.0,'0.0',0,199.0,'./img/20293jpg'
34338,'just name','just orig name','just dir name','just mc name','100','2011','США','PAL | WideScreen 16:9 (1.78:1)','',2,0.0,'4.3',6,390.0,'./img/34338jpg'
101885,'just name','just orig name','just dir name','just mc name','139','2016','США','PAL | Letterbox 2.39:1 16:9','16+',1,0.0,'3.0',2,281.0,'./img/101885jpg'
53728,'just name','just orig name','just dir name','just mc name','106','2014','США','PAL | 1080p Full High Definition 2.35:1','18+',1,0.0,'4.3',4,281.0,'./img/53728jpg'
38674,'just name','just orig name','just dir name','just mc name','108','2011','США','PAL | 1080p Full High Definition 16:9','',1,0.0,'5.0',1,483.0,'./img/38674jpg'
53688,'just name','just orig name','just dir name','just mc name','227','1983','США| Италия','PAL | 1080p Full High Definition','16+',1,0.0,'5.0',3,475.0,'./img/53688jpg'
49027,'just name','just orig name','just dir name','just mc name','101','2013','США','PAL | HD широкоэкранный формат 1.85','16+',1,0.0,'4.3',4,1121.0,'./img/49027jpg'
34530,'just name','just orig name','just dir name','just mc name','101','2003','Мексика| США','PAL | 1080p High Definition 16:9','',1,0.0,'4.5',4,715.0,'./img/34530jpg'
39840,'just name','just orig name','just dir name','just mc name','95','2011','Ирландия','PAL | WideScreen 16:9','',1,0.0,'4.4',7,143.0,'./img/39840jpg'
44317,'just name','just orig name','just dir name','just mc name','116','2001','США','PAL | 1080p High Definition 16:9','',1,0.0,'0.0',0,199.0,'./img/44317jpg'
30610,'just name','just orig name','just dir name','just mc name','98','2010','США','PAL | (1.85:1) 1920 X 1080','18+',1,0.0,'5.0',1,1146.0,'./img/30610jpg'
29937,'just name','just orig name','just dir name','just mc name','116','2001','США','PAL | 1080p High Definition 16:9','',1,0.0,'4.7',3,475.0,'./img/29937jpg'
